track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2IG6Te7JyvrtqhFeOF7le4,0.852,0.438,9,-7.673,1,0.426,0.0145,0,0.263,0.627,150.945,4
1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,10,-9.153,0,0.208,0.428,2.28E-06,0.106,0.457,95.977,4
1cMMVJ4FDqhCci9efd1BU6,0.852,0.747,11,-3.666,0,0.169,0.0311,0,0.0789,0.898,148.005,4
0AtP8EkGPn6SwxKDaUuXec,0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,4
5AJ9hqTS2wcFQCELCFRO7A,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
27GmP9AWRs744SzKcpJsTZ,0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4
4BqE5Rg3r4Rtizvm3IicrN,0.852,0.727,1,-4.851,1,0.267,0.0962,0,0.154,0.496,130.015,4
1q9jq5X5vwmewjOa2mHtQ1,0.852,0.568,1,-9.202,0,0.344,0.183,0,0.0993,0.504,81.526,4
4pCEIQ6wBVuaJdER5bALtO,0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,4
7f1zjZG77S891Uv4O68yfk,0.852,0.73,1,-5.803,1,0.0579,0.0219,0,0.336,0.394,92.506,4
0q2vG0UVuy6ajjcpkQHdZM,0.852,0.752,1,-5.793,1,0.0597,0.0169,0,0.394,0.389,89.95,4
08f0fHqZigPgPHCfRjk8SC,0.298,0.676,4,-3.187,1,0.0514,0.275,0,0.113,0.299,167.37,3
4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,4
5rohUzwEoRsUvAA1Bf3DLo,0.423,0.355,0,-10.565,1,0.0454,0.761,0,0.0915,0.465,93.788,4
3YkNIrAvbKNrrwwEd7NVLl,0.423,0.272,0,-12.56,1,0.0489,0.858,0,0.108,0.195,78.539,3
41XsipI31N1fLKLVvWNuQC,0.423,0.404,0,-9.563,1,0.0388,0.393,0.00895,0.107,0.257,145.902,4
4vl2zwXsTmAxgu9iY0g6UK,0.423,0.862,0,-5.13,0,0.0695,0.00806,0,0.133,0.462,154.756,4
4Ib4InLIR369amEBFcAjhb,0.423,0.637,0,-3.535,1,0.0329,0.2,0,0.0969,0.15,154.034,3
7hJgVpoFFU1gJDAbYPYF2l,0.423,0.64,0,-6.302,1,0.0329,0.00649,0,0.129,0.263,155.897,3
7mXmxXLAnsvXKt4Q37KoMI,0.423,0.922,3,-2.6,1,0.0411,0.017,0,0.102,0.567,156.046,4
1pHiwegdTiLtYnKNO0pjo6,0.423,0.24,5,-13.768,1,0.0262,0.536,4.51E-05,0.128,0.095,72.327,4
5NzfnUyVaNrxa2VtoyBWlR,0.423,0.774,6,-5.393,1,0.0342,0.0358,0.000929,0.129,0.3,156.374,4
6bXBygPgj3hXblaoYNc8L4,0.423,0.864,6,-6.817,0,0.395,0.0283,0,0.375,0.698,100.316,4
5TNdPSPGGanyHK2MBQpU1G,0.423,0.844,6,-2.932,1,0.0372,0.113,0.000798,0.217,0.301,147.96,4
1qyFlfPREPbRcS2BNszdYI,0.423,0.587,6,-6.635,1,0.529,0.765,0,0.114,0.33,180.331,4
2HSmyk2qMN8WQjuGhaQgCk,0.423,0.667,6,-7.012,0,0.326,0.758,0,0.246,0.496,86.743,4
3Vevii7qKqrmW8CcyzBHDl,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,4
1soxUgYIZb1qx1c7o1Lc7z,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13E-05,0.238,0.66,205.972,4
43CFDpciGFDm226POTLEXU,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62E-06,0.0732,0.421,173.995,4
3zwmW1gM4E8FlHXV5nE16u,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07E-06,0.213,0.317,116.602,4
52ChYmfu792MW2Ezv0whpk,0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92E-06,0.168,0.336,82.755,3
5owS9iWWGd6mDlFjUFzBsw,0.423,0.887,1,-2.97,1,0.0537,0.0362,0,0.243,0.892,169.975,4
56Tl3UgyZTqfZtvFNS31wm,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,4
6yV31VDQeazGjfZSMazE92,0.423,0.911,1,-3.73,1,0.0483,0.0436,0,0.129,0.469,177.893,4
373gDROnujxNTFa1FojYIl,0.596,0.798,0,-4.63,1,0.0285,0.00412,0,0.338,0.459,105.01,4
2XXwLdtuAcE0HSCu61ijAb,0.596,0.563,0,-7.362,1,0.0269,0.137,0,0.302,0.481,97.073,4
3p5dZJGWtJvbhXweUt4G6C,0.596,0.74,0,-5.552,1,0.0486,0.00724,0,0.357,0.527,88.935,4
6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,4
4LlNoNZflek4hZyZigCxpW,0.596,0.706,2,-5.562,1,0.0261,0.359,0,0.36,0.705,146.095,4
7whM5VFdH5ddvNYO7HIfvs,0.596,0.935,2,-2.412,1,0.0741,0.127,0,0.294,0.912,205.984,4
5mQNY6pTeSDl2doFB7uLbE,0.596,0.732,2,-6.189,1,0.0401,0.0153,0,0.318,0.228,99.98,4
1WZSTEcC48PcrQZliCZj2y,0.596,0.545,3,-6.911,0,0.0368,0.703,0,0.0811,0.0923,82.07,4
1ZIKpMTRPqhwAoVXWY3tXI,0.596,0.679,4,-6.395,1,0.0394,0.723,0,0.116,0.479,131.912,4
13JngJc6J0ykO7Pq0gin35,0.596,0.503,4,-7.606,1,0.0272,0.13,0,0.0754,0.262,134.032,4
6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
6KJqZcs9XDgVck7Lg9QOTC,0.596,0.488,4,-10.769,1,0.0274,0.9,2.70E-05,0.091,0.415,94.922,4
6rZsGpXDr0WsUSFitx3v8N,0.596,0.827,5,-4.455,1,0.0541,0.0846,0,0.382,0.662,81.019,4
5mNV8Mz59bzyuQ53gTw0c0,0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,5
2ACOWPLUe4A4KuQ5ioD2od,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19E-05,0.365,0.612,202.049,4
6HexNTb392JS071DoTGo0y,0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,4
11OFYsUK9EVJsQ6nutH32M,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23E-06,0.116,0.532,127.93,4
4U8hMes3PqpsLJBeMXD71p,0.596,0.574,6,-9.373,0,0.212,0.0409,0,0.147,0.439,131.075,4
7zBQRGpYImAdIZc97FNj3V,0.596,0.815,6,-5.668,0,0.0755,0.0111,0,0.174,0.459,165.015,4
0w6MsAolDujACKC4BeLBbC,0.596,0.658,7,-7.821,0,0.338,0.0109,0,0.389,0.327,111.84,4
0nprj2O0teCglthuhzTG5o,0.596,0.921,7,-4.987,1,0.0504,0.0221,0,0.303,0.703,104.024,4
5Zu4UO0QlderRYNPFkbJeO,0.596,0.54,7,-6.723,0,0.11,0.00398,0,0.127,0.579,188.003,4
74D7JUfU6HYeMx4bZhsHnG,0.596,0.366,7,-11.144,1,0.115,0.63,7.04E-06,0.0554,0.229,84.394,4
2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,4
3R7fjB38qajI6JR69y5k4e,0.596,0.688,9,-6.367,0,0.0345,0.196,0,0.121,0.817,172.837,4
5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979,4
0w3Q14i073jLoew1hgJkwD,0.596,0.833,9,-4.308,1,0.0474,0.0563,0,0.0866,0.618,115.997,4
3DV49ruvI5Sl6iisPZAc2c,0.596,0.72,9,-6.422,1,0.0358,0.0362,0,0.0832,0.439,132.057,4
3DA4SE262k6rdEtlHteNyq,0.596,0.522,9,-6.633,1,0.0358,0.372,0,0.291,0.443,76.043,4
4lUmnwRybYH7mMzf16xB0y,0.596,0.65,9,-5.167,1,0.337,0.138,0,0.14,0.188,133.997,4
0YkJU6TjjwzsVXUPRIO0DB,0.596,0.599,11,-6.886,1,0.107,0.328,0,0.199,0.561,86.471,4
7pBcryEKcUEaWHwAu1wUyP,0.596,0.507,1,-5.719,0,0.227,0.0404,2.67E-06,0.164,0.0988,139.194,4
7eck9XwORW9cWwnrMKt0dw,0.596,0.395,1,-11.833,1,0.0893,0.404,5.62E-06,0.111,0.172,136.846,4
6po54wKTw6h8H3KnLmcEC7,0.721,0.63,0,-7.057,1,0.257,0.00327,0,0.367,0.442,106.622,5
7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
5zn1hpm9N0ylKB7kOtpCw2,0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,4
0BKXZkU8oGad58MyTFyFXu,0.721,0.738,2,-5.682,1,0.0649,0.00222,0,0.224,0.375,135.987,4
70khXICDeTTxgYtw3EysKH,0.721,0.459,4,-6.408,1,0.032,0.248,0,0.212,0.46,119.914,4
68qJGt0E1gB4MaQOZcGGK5,0.721,0.253,5,-12.582,1,0.0277,0.912,1.27E-05,0.105,0.43,92.089,4
2E6gb0Ngrvun6CUAUkvZPI,0.721,0.797,5,-4.549,0,0.135,0.00274,0,0.0841,0.674,154.086,4
0c34ovpXiMWWUbKX0IavIH,0.721,0.632,5,-6.695,0,0.0358,0.0693,0,0.291,0.296,92.057,4
5ntkgBVRkW8BZ1cr0acKLD,0.721,0.717,6,-8.095,1,0.0394,0.0796,0.00411,0.334,0.805,147.655,4
2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,0.915,155.932,4
3biFdxByHgUhTbp2dG89zK,0.721,0.541,7,-8.623,0,0.0659,0.063,4.47E-06,0.165,0.263,96.046,4
5R2rsbwCDXORX2tLfprRmM,0.721,0.508,7,-7.496,1,0.394,0.317,0,0.153,0.457,159.911,4
3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279,4
5TINskHXiPUY4YEJZVcyuG,0.721,0.917,8,-4.717,1,0.0477,0.0821,0.00155,0.296,0.549,140.026,4
22mQXNE0nCuWq4yOwcadIn,0.721,0.881,8,-2.528,1,0.342,0.41,7.61E-06,0.292,0.643,127.759,4
2NcQic8JxdjAlAHuNbOIRE,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,3
2u34ZVPVlr7hfN7vDr1512,0.721,0.472,9,-7.574,1,0.0619,0.076,0,0.332,0.462,129.964,4
06ZuIvbtHLU5vObn0VnFeh,0.721,0.88,9,-3.18,0,0.0792,0.0189,0,0.246,0.518,130.975,4
1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,4
2Gy3XMLbBxACZ4tXdFRGr7,0.721,0.819,9,-5.715,1,0.0269,0.413,0,0.196,0.867,96.02,4
2dCD8qq7yHZPZduA8FJazs,0.721,0.469,1,-9.563,1,0.193,0.104,0.000111,0.0724,0.694,86.811,4
24PWKmemCvqfyVXODhoKHW,0.721,0.621,1,-4.378,1,0.306,0.00469,0.0103,0.199,0.568,159.967,4
4j9Y9TzpmUE21e91R5DT7k,0.721,0.627,1,-4.112,1,0.0552,0.16,0,0.0527,0.528,133.896,4
2OsEJFTfzfjG4oC92cuP2c,0.721,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,4
2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
5mhW03yGpDpkYHs9aZaxSE,0.721,0.585,1,-4.184,1,0.0276,0.0143,2.42E-06,0.0682,0.355,99,4
5ovVcYo2MvjVydFwFyaaqy,0.721,0.277,1,-7.128,1,0.0365,0.634,0,0.112,0.309,131.935,4
6w2rrJsn8Qpa7veSaVAyKh,0.846,0.734,2,-3.601,1,0.108,0.286,8.27E-05,0.425,0.717,90.98,4
4NmE2ytXI8S2svTRSmEdpO,0.846,0.631,5,-5.547,1,0.1,0.203,0,0.455,0.602,115.999,4
0xKBkLcF71uUQeTA7FSu4A,0.846,0.748,5,-3.512,0,0.078,0.188,0,0.093,0.597,90.006,4
6Tguhaf2uAe6OjRLsR2Tql,0.846,0.48,8,-8.618,0,0.359,0.269,0,0.0989,0.419,143.029,4
57xW8NlNhWLdW78w25R3tb,0.846,0.77,9,-4.768,0,0.0692,0.163,0,0.205,0.896,127.363,4
0GJwUAlBMJTbY4VE7iE761,0.846,0.755,10,-2.47,0,0.0738,0.0361,0,0.0448,0.883,96.002,4
3NjAxulzcqR9riwzAnoN7p,0.846,0.58,10,-6.533,0,0.0432,0.0346,4.46E-05,0.285,0.271,94.947,4
61LtVmmkGr8P9I2tSPvdpf,0.846,0.438,11,-4.981,1,0.141,0.2,9.43E-05,0.0939,0.512,85.013,4
7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,4
2K1MhduqSRF4Q2agqEtnEh,0.846,0.649,1,-6.849,0,0.0534,0.000341,0,0.0623,0.496,114.976,4
7IxHyB6UoZW8EARDonolT2,0.846,0.814,1,-4.945,1,0.353,0.0769,0,0.0588,0.671,75.01,4
7CisLSqtKbDw2VtpN6IuLw,0.846,0.774,1,-5.131,1,0.0509,0.00752,0,0.207,0.375,120.012,4
6XEt23sq6sRgER8sSZbCR5,0.971,0.695,10,-5.253,0,0.125,0.389,0,0.107,0.696,119.971,4
7lRlq939cDG4SzWOF4VAnd,0.21,0.94,9,-3.427,1,0.123,0.00602,0,0.269,0.255,179.722,4
4u0mNH2fqIoeeyGff3NLrx,0.42,0.895,3,-4.155,1,0.0614,0.00103,0.000207,0.356,0.577,108.832,4
1G5S1rEr4L57ftizRHcYDP,0.42,0.612,4,-5.359,1,0.048,0.0917,0,0.0914,0.135,159.685,4
0BiqmkasE5FdrChwKfVp8X,0.42,0.22,6,-12.584,1,0.0472,0.841,0.00131,0.114,0.0705,165.564,4
7sOqd1dVmfU5mgqrUtlqc5,0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,78.83,4
2sOj9vyd6yiss9W1IK6chU,0.42,0.725,8,-4.262,1,0.223,0.092,0,0.18,0.186,77.941,1
460opww0SOGYK2F4Lcv9gz,0.42,0.454,8,-5.993,0,0.0471,0.753,0,0.334,0.655,96.558,1
5tZmLjU4vhPlJb12IweZuB,0.42,0.744,8,-5.033,1,0.396,0.398,8.54E-06,0.192,0.324,161.792,4
5UcphALlWd7sBBySclJvAi,0.42,0.867,9,-5.397,1,0.0853,0.0115,0,0.0851,0.63,78.814,4
2TIzsX5IvHW2ppG5PD7Qma,0.42,0.268,1,-10.217,1,0.0332,0.484,0,0.0892,0.27,138.595,4
2dqi8gJUty40NPSfc68Ngr,0.42,0.872,1,-3.712,0,0.0406,0.0162,0,0.0919,0.312,166.119,4
1Ug5wxoHthwxctyWTUMGta,0.59,0.829,0,-5.649,1,0.0419,0.0601,3.99E-05,0.19,0.704,144.099,4
5Iy2Jj87Ha0C0IBlNE1I4y,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07E-05,0.142,0.526,127.059,4
0vzSAyinyA619ZbrOaAi04,0.59,0.633,2,-5.452,1,0.0328,0.619,0,0.157,0.751,179.856,4
19ZzEzb4BVK1wVO4brrmZz,0.59,0.846,4,-4.251,1,0.0396,0.182,0,0.53,0.733,146.028,4
5gZEhPrN1VLqTG1nIAXeNK,0.59,0.666,4,-4.047,0,0.0244,0.156,0,0.136,0.0743,104.042,4
4jL6WWKFDqCOPo2hC3VhSS,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.40E-06,0.105,0.538,94.963,4
2bl81llf715VEEbAx03yvB,0.59,0.727,6,-7.955,1,0.0706,0.0259,6.48E-05,0.0827,0.356,121.966,4
39hkE5vwH6RzPlWAxlT7lr,0.59,0.42,6,-6.399,1,0.0334,0.122,1.18E-06,0.167,0.313,79.959,4
6Wkehibq4hvtIoO75H43OR,0.59,0.541,6,-8.818,1,0.0388,0.0448,6.40E-06,0.122,0.335,132.952,4
2RfYofkWwN77WJjR1rpena,0.59,0.882,6,-3.041,1,0.0349,0.0803,0,0.146,0.792,129.929,4
2uvTs2g5A7f01D43fbe7ZQ,0.59,0.924,7,-3.953,1,0.0526,0.00457,0.00983,0.216,0.702,115.986,4
7F9cT6hIRhnFCYP6GKS0tf,0.59,0.493,7,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026,4
1GRiBe0kNCNYpjwCHIyynI,0.59,0.908,8,-3.789,1,0.084,0.285,0,0.36,0.874,160.028,4
104buTcnP2AsxqB7U1FIZ4,0.59,0.671,9,-6.098,1,0.0706,0.0484,0,0.0604,0.438,149.982,4
0YmlrCG5yGehEJgVycbG9g,0.59,0.867,10,-6.4,1,0.0397,0.0117,6.42E-06,0.232,0.6,111.655,4
0p9sEGpxxooSZCjfKrWcZy,0.59,0.562,10,-5.8,1,0.029,0.327,0,0.135,0.271,119.429,4
3O8NlPh2LByMU9lSRSHedm,0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,4
0dpok9LbD1eATa5XPMardF,0.59,0.819,11,-4.472,1,0.111,0.0144,0,0.112,0.423,77.516,4
5ecZWU5uQOiCVSnPxBZNmT,0.59,0.903,1,-4.478,0,0.0363,0.0232,0,0.0786,0.542,107.023,4
7aie5FtZNxT2Hx2qCVSlFh,0.59,0.887,1,-2.634,1,0.0353,0.0504,0,0.132,0.679,120.061,4
2NELtMgQ8HSdrGrYQPLnC3,0.59,0.808,1,-6.728,1,0.0408,0.000953,1.53E-06,0.0918,0.601,106.029,4
44gRhRi2OhEf7moAUj6MD1,0.59,0.618,1,-5.756,1,0.334,0.0127,0,0.244,0.153,96.459,3
0v6nJ15ROHRtYWcpLvJCZE,0.715,0.775,0,-6.613,1,0.0433,0.354,0,0.144,0.803,106.013,4
3FRuUuqmFDk3BYHaDzAjTI,0.715,0.978,0,-3.555,1,0.0747,0.048,0.000135,0.098,0.789,106.009,4
5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
4PbeMT55HgdZ9teYun8Q6c,0.715,0.584,2,-6.042,1,0.153,0.00586,0,0.0849,0.224,139.966,4
5xvUgoVED1F4mBu8FL0HaW,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84E-05,0.107,0.748,93.043,4
2qAcnCP9xtJdAZ3oXc0hNv,0.715,0.148,4,-13.954,0,0.0373,0.472,0.211,0.123,0.403,123.992,4
4YeKAwFn69ehnciOfi7Sbf,0.715,0.796,4,-4.889,0,0.0534,0.0284,0,0.0658,0.431,129.04,4
3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,4
77fvnWALKJR0ws1VUx09CY,0.715,0.827,4,-5.09,0,0.0617,0.0485,3.61E-05,0.321,0.75,117.977,4
1mXVgsBdtIVeCLJnSnmtdV,0.715,0.372,5,-8.237,1,0.0443,0.638,0,0.169,0.474,91.931,4
2CMVajzxRuxsFNzYFkzjTb,0.715,0.625,5,-5.58,1,0.152,0.225,0,0.103,0.588,147.97,4
1s9xuJxhYM0LdVqksjegcg,0.715,0.723,6,-5.993,0,0.0569,0.0396,8.57E-05,0.084,0.479,114.985,4
6onwlDmIVKE8bBgyBRSuS0,0.715,0.652,6,-7.909,0,0.396,0.101,0,0.11,0.498,109.28,5
2v08cjj3Th8RpfJgluECcj,0.715,0.665,6,-5.486,1,0.0383,0.3,0,0.123,0.597,109.018,4
7K8XoQXZBffc4xG2xIQHMO,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39E-05,0.426,0.841,124.991,4
60IGhnH20N82dNxKnc8jDd,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41E-06,0.095,0.609,90.99,4
6wmKvtSmyTqHNo44OBXVN1,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,4
34PsixEmIceg39NpaYxBsH,0.715,0.815,9,-5.867,1,0.0576,0.0689,0,0.233,0.804,106.001,4
6N9wsG0HYEpGEr0Ihgbz5r,0.715,0.809,9,-5.598,1,0.205,0.0607,0,0.352,0.636,76.493,4
2k79z9A1dbdQ8gQG8M1Zz5,0.715,0.745,9,-5.71,1,0.251,0.0311,0,0.0823,0.688,148.049,4
1vvcEHQdaUTvWt0EIUYcFK,0.715,0.681,10,-4.25,0,0.113,0.129,0,0.152,0.277,84.924,4
0sr0YMdDTNNr4Lv4VnI3C8,0.715,0.676,10,-7.869,0,0.1,0.124,0,0.0952,0.721,73.462,4
7HdNB8nvJOBwHa8hIkzvxp,0.715,0.617,11,-5.558,0,0.24,0.0996,3.41E-06,0.186,0.283,176.117,4
0lodMO0qK83vfPiiD7FMEt,0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,4
4TJduXYW1Pg96EDNnfiwxJ,0.715,0.733,1,-7.068,1,0.262,0.134,0,0.157,0.897,87.665,4
1itWBjXGOwGWa3ui8jVK2y,0.84,0.383,0,-14.275,1,0.112,0.288,0.162,0.0794,0.28,118.009,4
20BOju91NaEFK5Py4VJ2pp,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,4
0jiBVBJkLrlGLgrIVmd3VK,0.84,0.762,6,-5.454,1,0.226,0.00736,3.77E-06,0.0615,0.946,99.987,4
4qmUWu3rhuIR0Ox8hAjEIa,0.84,0.628,8,-6.133,1,0.0508,0.0432,0,0.0868,0.496,122.016,4
3LN41NUdHkyNqQhi9gExMm,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,4
0mpDXW1y4X7MlyPecWAlzJ,0.84,0.711,11,-3.477,1,0.376,0.0153,0,0.125,0.544,140.067,4
41nT1Sp6ChR65FbsdLlFHW,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11E-06,0.152,0.637,103.376,4
2QgfDF0fQ4sskDthP8MG5w,0.84,0.543,1,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067,4
2tUL6dZf1mywCj5WvCPZw6,0.84,0.744,1,-4.751,1,0.113,0.0181,0,0.629,0.171,83.737,4
1zLBsSVxETQOfINOLYvT5m,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,4
2fZQIJew3nkNe99s2PKzul,0.965,0.414,1,-6.408,1,0.0712,0.189,0,0.0767,0.729,121.032,4
3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4
6qj02zSeEJGWZ4c0dn5QzJ,0.417,0.202,0,-10.976,1,0.0357,0.935,0,0.108,0.323,118.029,4
6KCa9qGpQ8eCjjFDFwF1r6,0.417,0.488,2,-7.029,1,0.0293,0.0416,0,0.0959,0.208,188.212,4
1nXZnTALNXiPlvXotqHm66,0.417,0.689,2,-8.302,0,0.178,0.575,0,0.496,0.505,79.568,4
6cNSOKvw5hYVrOCrLw8joJ,0.417,0.622,3,-4.706,1,0.0299,0.0128,2.46E-06,0.614,0.224,154.022,4
0iSaO7CfL9NgXdM8Meu2ul,0.417,0.806,5,-5.339,0,0.16,0.0703,0.00637,0.0841,0.545,127.887,4
5OjTPQHQZ8rHdfZVDDqaFk,0.417,0.656,6,-9.593,0,0.204,0.162,0.00128,0.324,0.494,89.797,4
2DlHlPMa4M17kufBvI2lEN,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
63L9AjBDN3SOMbJlBkFqiZ,0.417,0.945,8,-3.703,1,0.0805,0.00019,8.63E-05,0.2,0.607,164.997,4
2LMq1O0NiqGhPOlXo3McYQ,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,4
4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45E-06,0.179,0.139,68.58,5
5kDgJffgJ0lYHTSiaXFWNw,0.417,0.743,11,-5.094,0,0.0481,0.0154,0,0.191,0.128,161.877,3
4ylWMuGbMXNDgDd8lErEle,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4
3a94TbZOxhkI9xuNwYL53b,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4
08Uu8bkE5fuHbjhnZFsyoz,0.584,0.611,0,-8.692,1,0.52,0.0694,0,0.453,0.798,144.347,4
0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,4
1HE3TzRFmNQ7QQLoEMl0R2,0.584,0.79,2,-6.544,1,0.0412,0.0444,4.22E-05,0.0734,0.691,123.961,4
2k6ahrUpg8CbeTjLocMQJ4,0.584,0.429,3,-9.289,1,0.028,0.23,0,0.0708,0.355,138.884,4
4gzeYkzuzxuzAUTsGcdjqA,0.584,0.524,4,-6.001,1,0.0287,0.335,0,0.11,0.389,143.863,4
0v4z1tuZvn6LGknom9Qx7d,0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83E-06,0.121,0.746,167.844,4
68mOSKT4uBkKddEAhlMO61,0.584,0.673,6,-4.444,1,0.0298,0.0296,0.0614,0.121,0.138,77.002,4
2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6,-4.251,1,0.0505,0.512,2.44E-05,0.13,0.545,163.95,4
4sl4UWqzHSG7riBKdralwy,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,4
6xqZi5JTTk6XIMLvy7w5JJ,0.584,0.688,6,-4.427,0,0.431,0.294,0,0.097,0.628,94.971,5
6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,4
3TcoHf7nvC8RaDVdfIFjFR,0.584,0.509,8,-10.338,1,0.0279,0.0234,0.00017,0.0808,0.387,138.022,4
4psCG36I4hy1h3qgG6o03m,0.584,0.894,9,-1.605,0,0.429,0.176,0,0.169,0.786,94.383,4
3itijJswMR7p7RbfqlYf1Z,0.584,0.756,10,-6.245,0,0.362,0.0266,0,0.36,0.728,165.269,4
26QApq0cuO9brJigr0C0W4,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47E-05,0.0955,0.412,169.934,4
5sZSiLaxwbQZsQSDzhwgo4,0.584,0.455,11,-6.211,0,0.0276,0.447,0,0.113,0.367,107.055,4
4sK96UnGx3NjBaqvfTG2dm,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05E-06,0.114,0.286,126.043,4
00V8KJuZ0a089fa25Lc9t7,0.584,0.792,11,-4.147,1,0.0317,0.0135,0,0.0487,0.877,89.991,4
0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,4
4MXzdffMz78GLlLM7mDa9v,0.584,0.427,1,-8.685,1,0.0314,0.502,4.61E-06,0.114,0.535,82.03,4
1WbeuiDYoCfCpvxisr1zRx,0.584,0.939,1,-3.081,0,0.0538,0.00081,0,0.337,0.783,141.007,4
7t3Xdbufg7q2onVsR8RBdY,0.584,0.408,1,-7.356,0,0.0461,0.476,0,0.18,0.333,115.129,4
